start_house_number,end_house_number,odd_even_both,start_apartment_number,end_apartment_number,non_house_address_house_number,non_house_address_house_number_prefix,non_house_address_house_number_suffix,non_house_address_street_direction,non_house_address_street_name,non_house_address_street_suffix,non_house_address_address_direction,non_house_address_apartment,non_house_address_city,non_house_address_state,non_house_address_zip,precinct_id,precinct_split_id,id
1,200,ODD,,,,,,,STARMOUNT,LN,,,TAYLORSVILLE,NC,28681,910022,710026358,991002505587
1,200,ODD,,,,,,,SNUG HARBOR,DR,,,TAYLORSVILLE,NC,28681,910022,710026358,991002505588
1,500,ODD,,,,,,,STARNES CIRCLE,DR,,,TAYLORSVILLE,NC,28681,910022,710026358,991002505589
1,200,EVEN,,,,,,,STARMOUNT,LN,,,TAYLORSVILLE,NC,28681,910022,710026358,991002505590
1,700,ODD,,,,,,,STARNES,LN,,,TAYLORSVILLE,NC,28681,910022,710026358,991002505591
1,200,ODD,,,,,,,SPOOK HOUSE,RD,,,TAYLORSVILLE,NC,28681,910023,710027831,991002505592
1,300,EVEN,,,,,,,STOUT FARM,RD,,,TAYLORSVILLE,NC,28681,910023,710027831,991002505593
1,200,ODD,,,,,,,SPENCER,LN,,,HICKORY,NC,28601,910022,710026358,991002505594
1,400,EVEN,,,,,,,STEVE WATTS,DR,,,TAYLORSVILLE,NC,28681,910026,710024529,991002505595
1,500,EVEN,,,,,,,STARNES CIRCLE,DR,,,TAYLORSVILLE,NC,28681,910022,710026358,991002505596
1,200,ODD,,,,,,,STEFFEY,LN,,,TAYLORSVILLE,NC,28681,910021,710026813,991002505597
1,300,ODD,,,,,,,ST. ANDREWS,DR,,,TAYLORSVILLE,NC,28681,9100211,710021965,991002505599
1,300,EVEN,,,,,,,ST. ANDREWS,DR,,,TAYLORSVILLE,NC,28681,9100211,710021965,991002505600
1,2099,ODD,,,,,,,STIKELEATHER,RD,,,HIDDENITE,NC,28636,910027,710021735,991002505601
1,100,EVEN,,,,,,,STONY POINT MHP,DR,,,STONY POINT,NC,28678,910029,710023558,991002505603
1,200,EVEN,,,,,,,SNUG HARBOR,DR,,,TAYLORSVILLE,NC,28681,910022,710026358,991002505604
1,200,EVEN,,,,,,,SPENCER,LN,,,HICKORY,NC,28601,910022,710026358,991002505606
1,500,ODD,,,,,,,SPEEDWAY,DR,,,TAYLORSVILLE,NC,28681,910023,710027831,991002505608
1,700,EVEN,,,,,,,STARNES,LN,,,TAYLORSVILLE,NC,28681,910022,710026358,991002505609
1,300,ODD,,,,,,,STAFFORD MOUNTAIN,DR,,,TAYLORSVILLE,NC,28681,910023,710027831,991002505610
1,300,EVEN,,,,,,,STAFFORD MOUNTAIN,DR,,,TAYLORSVILLE,NC,28681,910023,710027831,991002505611
1,500,EVEN,,,,,,,SPEEDWAY,DR,,,TAYLORSVILLE,NC,28681,910023,710027831,991002505616
1,200,EVEN,,,,,,,SPOOK HOUSE,RD,,,TAYLORSVILLE,NC,28681,910023,710027831,991002505617
1,900,ODD,,,,,,,SPRINKLE DAIRY,RD,,,HIDDENITE,NC,28636,910025,710027562,991002505618
1,400,ODD,,,,,,,STEVE WATTS,DR,,,TAYLORSVILLE,NC,28681,910026,710024529,991002505619
1,100,ODD,,,,,,,STONY POINT MHP,DR,,,STONY POINT,NC,28678,910029,710023558,991002505620
1,300,ODD,,,,,,,STUDEBAKER,LN,,,TAYLORSVILLE,NC,28681,910023,710027831,991002505622
1,100,EVEN,,,,,,,SUNSHINE,CIR,,,TAYLORSVILLE,NC,28681,9100212,710026289,991002505623
1,300,ODD,,,,,,,SUMMIT,RD,,,TAYLORSVILLE,NC,28681,910023,710027831,991002505625
1,300,EVEN,,,,,,,SUMMIT,RD,,,TAYLORSVILLE,NC,28681,910023,710027831,991002505626
1,300,EVEN,,,,,,,STUDEBAKER,LN,,,TAYLORSVILLE,NC,28681,910023,710027831,991002505627
1,400,EVEN,,,,,,,SUGAR LOAF,LN,,,TAYLORSVILLE,NC,28681,9100210,710021225,991002505628
1,200,EVEN,,,,,,,SUGAR HILL,LN,,,HIDDENITE,NC,28636,910028,710026810,991002505629
1,100,EVEN,,,,,,,SUN VALLEY,LN,,,TAYLORSVILLE,NC,28681,910027,710021735,991002505631
1,100,ODD,,,,,,,SUNRISE,LN,,,TAYLORSVILLE,NC,28681,9100211,710021965,991002505632
1,100,ODD,,,,,,,SUN VALLEY,LN,,,TAYLORSVILLE,NC,28681,910027,710021735,991002505633
1,200,ODD,,,,,,,SUGAR HILL,LN,,,HIDDENITE,NC,28636,910028,710026810,991002505634
1,400,ODD,,,,,,,SUGAR LOAF,LN,,,TAYLORSVILLE,NC,28681,9100210,710021225,991002505635
1,100,EVEN,,,,,,,SUNRISE,LN,,,TAYLORSVILLE,NC,28681,9100211,710021965,991002505636
1,100,ODD,,,,,,,SUNSHINE,CIR,,,TAYLORSVILLE,NC,28681,9100212,710026289,991002505637
1,200,ODD,,,,,,,SWAN,LN,,,TAYLORSVILLE,NC,28681,9100216,710024423,991002505641
1,400,EVEN,,,,,,,SYCAMORE FARM,DR,,,STONY POINT,NC,28678,910027,710021735,991002505642
1,300,EVEN,,,,,,,TALL OAKS,LN,,,STONY POINT,NC,28678,910025,710027562,991002505643
1,200,EVEN,,,,,,,TALL TREE,LN,,,HIDDENITE,NC,28636,910028,710026810,991002505644
1,400,EVEN,,,,,,,T. BOWMAN,DR,,,TAYLORSVILLE,NC,28681,910023,710027831,991002505645
1,300,EVEN,,,,,,,SYCAMORE,LN,,,HIDDENITE,NC,28636,910025,710027562,991002505646
1,200,EVEN,,,,,,,SWAN,LN,,,TAYLORSVILLE,NC,28681,9100216,710024423,991002505649
1,300,ODD,,,,,,,TALL OAKS,LN,,,STONY POINT,NC,28678,910025,710027562,991002505650
1,100,ODD,,,,,,,TARHEEL,LN,,,HIDDENITE,NC,28636,910027,710021735,991002505651
1,400,ODD,,,,,,,T. BOWMAN,DR,,,TAYLORSVILLE,NC,28681,910023,710027831,991002505652
1,400,ODD,,,,,,,SYCAMORE FARM,DR,,,STONY POINT,NC,28678,910027,710021735,991002505655
1,300,ODD,,,,,,,SYCAMORE,LN,,,HIDDENITE,NC,28636,910025,710027562,991002505656
1,200,ODD,,,,,,,TALL TREE,LN,,,HIDDENITE,NC,28636,910028,710026810,991002505657
1,100,EVEN,,,,,,,TARHEEL,LN,,,HIDDENITE,NC,28636,910027,710021735,991002505658
1,900,EVEN,,,,,,,VICTORIA,LN,,,HICKORY,NC,28601,910021,710026813,991002505660
1,200,ODD,,,,,,,THOMAS BOYD,DR,,,HIDDENITE,NC,28636,910028,710026810,991002505661
1,600,EVEN,,,,,,,VIC,CT,,,HIDDENITE,NC,28636,910028,710026810,991002505662
1,1300,EVEN,,,,,,,VASHTI CEMETERY,RD,,,TAYLORSVILLE,NC,28681,9100210,710021225,991002505664
1,400,EVEN,,,,,,,TRACY BOLICK,LN,,,HICKORY,NC,28601,910022,710026358,991002505665
1,1000,ODD,,,,,,,VASHTI FIRE DEPT,RD,,,TAYLORSVILLE,NC,28681,910024,710021593,991002505666
1,1000,EVEN,,,,,,,VASHTI FIRE DEPT,RD,,,TAYLORSVILLE,NC,28681,910024,710021593,991002505667
1,200,EVEN,,,,,,,THOMAS BOYD,DR,,,HIDDENITE,NC,28636,910028,710026810,991002505668
1,1300,ODD,,,,,,,VASHTI CEMETERY,RD,,,TAYLORSVILLE,NC,28681,9100210,710021225,991002505669
1,600,ODD,,,,,,,VIC,CT,,,HIDDENITE,NC,28636,910028,710026810,991002505670
1,200,EVEN,,,,,,,TOLEDO,ST,,,STONY POINT,NC,28678,910029,710023558,991002505671
1,300,ODD,,,,,,,THRESHING ROCK,RD,,,TAYLORSVILLE,NC,28681,910021,710026813,991002505672
1,300,ODD,,,,,,,TED BOLICK,LN,,,HICKORY,NC,28601,910021,710026813,991002505673
1,200,EVEN,,,,,,,TOMAHAWK,LN,,,STONY POINT,NC,28678,910029,710023558,991002505674
1,500,EVEN,,,,,,,TAYLOR,RD,,,TAYLORSVILLE,NC,28681,910027,710021735,991002505675
1,100,EVEN,,,,,,,TIMBER,LN,,,TAYLORSVILLE,NC,28681,910022,710026358,991002505676
1,300,ODD,,,,,,,THIRD CREEK,RD,,,STONY POINT,NC,28678,910027,710021735,991002505677
1,500,ODD,,,,,,,TAYLOR,RD,,,TAYLORSVILLE,NC,28681,910027,710021735,991002505678
1,200,ODD,,,,,,,VANCE,LN,,,TAYLORSVILLE,NC,28681,910022,710026358,991002505681
1,300,ODD,,,,,,,TOYOTA,RD,,,TAYLORSVILLE,NC,28681,910026,710024529,991002505682
1,200,EVEN,,,,,,,VANCE,LN,,,TAYLORSVILLE,NC,28681,910022,710026358,991002505683
1,100,ODD,,,,,,,TRIPLE B,LOOP,,,TAYLORSVILLE,NC,28681,910026,710024529,991002505684
1,100,ODD,,,,,,,TUTTLE,LN,,,TAYLORSVILLE,NC,28681,910023,710027831,991002505685
1,300,EVEN,,,,,,,TOYOTA,RD,,,TAYLORSVILLE,NC,28681,910026,710024529,991002505686
1,200,ODD,,,,,,,TOMAHAWK,LN,,,STONY POINT,NC,28678,910029,710023558,991002505687
1,800,ODD,,,,,,,TOM KERLEY,LN,,,MORAVIAN FALLS,NC,28654,910024,710021593,991002505688
1,100,EVEN,,,,,,,TRENTON TRAILS,DR,,,TAYLORSVILLE,NC,28681,9100216,710024423,991002505689
1,200,ODD,,,,,,,TOLEDO,ST,,,STONY POINT,NC,28678,910029,710023558,991002505690
1,200,ODD,,,,,,,TYSON,LN,,,HICKORY,NC,28601,910021,710026813,991002505691
1,200,ODD,,,,,,,TUNEY BARNES,CT,,,TAYLORSVILLE,NC,28681,910026,710024529,991002505693
1,200,EVEN,,,,,,,TUCKER TREE,LN,,,TAYLORSVILLE,NC,28681,910023,710027831,991002505694
1,300,EVEN,,,,,,,VALLEY HILL,DR,,,TAYLORSVILLE,NC,28681,9100216,710024423,991002505695
1,200,ODD,,,,,,,THUNDER,RD,,,STONY POINT,NC,28678,910027,710021735,991002505696
1,900,ODD,,,,,,,VICTORIA,LN,,,HICKORY,NC,28601,910021,710026813,991002505697
1,100,ODD,,,,,,,TRENTON TRAILS,DR,,,TAYLORSVILLE,NC,28681,9100216,710024423,991002505698
1,800,EVEN,,,,,,,TOM KERLEY,LN,,,MORAVIAN FALLS,NC,28654,910024,710021593,991002505699
1,100,EVEN,,,,,,,TRIPLE B,LOOP,,,TAYLORSVILLE,NC,28681,910026,710024529,991002505700
1,200,EVEN,,,,,,,TWO SISTERS,DR,,,HIDDENITE,NC,28636,910028,710026810,991002505701
1,400,ODD,,,,,,,TRACY BOLICK,LN,,,HICKORY,NC,28601,910022,710026358,991002505702
1,200,EVEN,,,,,,,TOMBLIN,LN,,,TAYLORSVILLE,NC,28681,910022,710026358,991002505703
1,200,ODD,,,,,,,TOMBLIN,LN,,,TAYLORSVILLE,NC,28681,910022,710026358,991002505704
1,200,ODD,,,,,,,TUCKER TREE,LN,,,TAYLORSVILLE,NC,28681,910023,710027831,991002505707
1,200,ODD,,,,,,,THINKING TREE,LN,,,TAYLORSVILLE,NC,28681,9100211,710021965,991002505708
1,200,EVEN,,,,,,,WALKER,RD,,,HIDDENITE,NC,28636,910028,710026810,991002505709
1,300,ODD,,,,,,,WALK ON,RD,,,STONY POINT,NC,28678,910029,710023558,991002505710
1,300,EVEN,,,,,,,WALK ON,RD,,,STONY POINT,NC,28678,910029,710023558,991002505711
1,200,ODD,,,,,,,WALKER,RD,,,HIDDENITE,NC,28636,910028,710026810,991002505712
1,300,EVEN,,,,,,,THRESHING ROCK,RD,,,TAYLORSVILLE,NC,28681,910021,710026813,991002505713
1,800,ODD,,,,,,,TOM MEADOWS,RD,,,HIDDENITE,NC,28636,910025,710027562,991002505714
1,200,ODD,,,,,,,TJ COVE VIEW,LN,,,TAYLORSVILLE,NC,28681,9100216,710024423,991002505715
1,200,EVEN,,,,,,,TJ COVE VIEW,LN,,,TAYLORSVILLE,NC,28681,9100216,710024423,991002505716
1,200,EVEN,,,,,,,TOWNSEND,LN,,,TAYLORSVILLE,NC,28681,910022,710026358,991002505717
1,200,EVEN,,,,,,,TYSON,LN,,,HICKORY,NC,28601,910021,710026813,991002505719
1,300,ODD,,,,,,,VALLEY HILL,DR,,,TAYLORSVILLE,NC,28681,9100216,710024423,991002505720
1,300,EVEN,,,,,,,THIRD CREEK,RD,,,STONY POINT,NC,28678,910027,710021735,991002505721
1,800,EVEN,,,,,,,TOM MEADOWS,RD,,,HIDDENITE,NC,28636,910025,710027562,991002505722
1,200,ODD,,,,,,,WALK ABOUT,LN,,,TAYLORSVILLE,NC,28681,910022,710026358,991002505724
1,200,EVEN,,,,,,,WALK ABOUT,LN,,,TAYLORSVILLE,NC,28681,910022,710026358,991002505725
1,200,ODD,,,,,,,TONY MATHESON,DR,,,TAYLORSVILLE,NC,28681,9100212,710026289,991002505726
1,200,EVEN,,,,,,,TONY MATHESON,DR,,,TAYLORSVILLE,NC,28681,9100212,710026289,991002505727
1,200,EVEN,,,,,,,TIPPECANOE,LN,,,TAYLORSVILLE,NC,28681,9100216,710024423,991002505728
1,200,ODD,,,,,,,TIPPECANOE,LN,,,TAYLORSVILLE,NC,28681,9100216,710024423,991002505729
1,700,EVEN,,,,,,,TWINS COVE,RD,,,TAYLORSVILLE,NC,28681,910022,710026358,991002505730
1,700,ODD,,,,,,,TWINS COVE,RD,,,TAYLORSVILLE,NC,28681,910022,710026358,991002505731
1,99,ODD,,,,,,,TAYLOR RIDGE RD,EXT,,,TAYLORSVILLE,NC,28681,9100214,710023738,991002505732
2,98,EVEN,,,,,,,TAYLOR RIDGE RD,EXT,,,TAYLORSVILLE,NC,28681,9100214,710023738,991002505733
1,200,ODD,,,,,,,TEAGUE MHP,DR,,,TAYLORSVILLE,NC,28681,910021,710026813,991002505735
1,200,EVEN,,,,,,,TEAGUE MHP,DR,,,TAYLORSVILLE,NC,28681,910021,710026813,991002505736
1,300,EVEN,,,,,,,TED BOLICK,LN,,,HICKORY,NC,28601,910021,710026813,991002505737
1,200,EVEN,,,,,,,THINKING TREE,LN,,,TAYLORSVILLE,NC,28681,9100211,710021965,991002505739
1,200,EVEN,,,,,,,THUNDER,RD,,,STONY POINT,NC,28678,910027,710021735,991002505740
1,100,ODD,,,,,,,TIMBER,LN,,,TAYLORSVILLE,NC,28681,910022,710026358,991002505742
1,200,ODD,,,,,,,TOWNSEND,LN,,,TAYLORSVILLE,NC,28681,910022,710026358,991002505744
1,200,EVEN,,,,,,,TUNEY BARNES,CT,,,TAYLORSVILLE,NC,28681,910026,710024529,991002505745
1,100,EVEN,,,,,,,TUTTLE,LN,,,TAYLORSVILLE,NC,28681,910023,710027831,991002505746
1,200,ODD,,,,,,,TWO SISTERS,DR,,,HIDDENITE,NC,28636,910028,710026810,991002505747
1,200,ODD,,,,,,,TYLER,DR,,,STONY POINT,NC,28678,910027,710021735,991002505748
1,200,EVEN,,,,,,,TYLER,DR,,,STONY POINT,NC,28678,910027,710021735,991002505749
1,400,ODD,,,,,,,WHISPERWOOD,LN,,,TAYLORSVILLE,NC,28681,9100214,710023738,991002505755
1,400,ODD,,,,,,,WOODLAND,RD,,,TAYLORSVILLE,NC,28681,910021,710026813,991002505756
1,200,ODD,,,,,,,WALNUT TREE,DR,,,TAYLORSVILLE,NC,28681,9100214,710023738,991002505757
1,200,ODD,,,,,,,WOLF HOLLOW,CT,,,TAYLORSVILLE,NC,28681,910021,710026813,991002505758
1,100,ODD,,,,,,,WILDOAK,CIR,,,TAYLORSVILLE,NC,28681,910022,710026358,991002505759
1,400,EVEN,,,,,,,WOODLAND,RD,,,TAYLORSVILLE,NC,28681,910021,710026813,991002505760
1,100,EVEN,,,,,,,WILDOAK,CIR,,,TAYLORSVILLE,NC,28681,910022,710026358,991002505761
1,100,EVEN,,,,,,,WATERFRONT,LN,,,HICKORY,NC,28601,910021,710026813,991002505765
1,500,EVEN,,,,,,,WILLIAMS,DR,,,TAYLORSVILLE,NC,28681,910023,710027831,991002505766
1,200,EVEN,,,,,,,WHITTINGTON RIDGE,DR,,,TAYLORSVILLE,NC,28681,9100216,710024423,991002505767
1,100,EVEN,,,,,,,WATTS,DR,,,TAYLORSVILLE,NC,28681,9100211,710021965,991002505768
1,200,EVEN,,,,,,,WOLF HOLLOW,CT,,,TAYLORSVILLE,NC,28681,910021,710026813,991002505769
1,200,EVEN,,,,,,,WATERSIDE,DR,,,TAYLORSVILLE,NC,28681,9100216,710024423,991002505771
1,200,ODD,,,,,,,WHITTINGTON RIDGE,DR,,,TAYLORSVILLE,NC,28681,9100216,710024423,991002505772
1,200,EVEN,,,,,,,WALT JOLLY,LN,,,TAYLORSVILLE,NC,28681,9100211,710021965,991002505773
27,1899,ODD,,,,,,,WHITE PLAINS,RD,,,HIDDENITE,NC,28636,9100212,710026289,991002505775
1,700,EVEN,,,,,,,WHITSON HILL,LN,,,TAYLORSVILLE,NC,28681,910022,710026358,991002505776
1,900,ODD,,,,,,,WESTWOOD,LN,,,TAYLORSVILLE,NC,28681,9100216,710024423,991002505777
1,1500,EVEN,,,,,,,WALT RUSSELL,RD,,,TAYLORSVILLE,NC,28681,910026,710024529,991002505778
1,300,ODD,,,,,,,WHIP-O-WILL,DR,,,TAYLORSVILLE,NC,28681,910026,710024529,991002505779
1,500,ODD,,,,,,,WANDERLESS,LN,,,TAYLORSVILLE,NC,28681,910023,710027831,991002505780
1,200,ODD,,,,,,,WALTER,ST,,,STONY POINT,NC,28678,910029,710023558,991002505781
1,300,EVEN,,,,,,,WOODRIDGE,DR,,,TAYLORSVILLE,NC,28681,9100213,710026626,991002505782
1,600,ODD,,,,,,,WARREN ACRES,LN,,,TAYLORSVILLE,NC,28681,9100211,710021965,991002505783
1,1100,EVEN,,,,,,,WARREN,RD,,,TAYLORSVILLE,NC,28681,9100213,710026626,991002505784
1,300,ODD,,,,,,,WOODRIDGE,DR,,,TAYLORSVILLE,NC,28681,9100213,710026626,991002505785
1,200,ODD,,,,,,,WALT JOLLY,LN,,,TAYLORSVILLE,NC,28681,9100211,710021965,991002505786
1,1500,ODD,,,,,,,WALT RUSSELL,RD,,,TAYLORSVILLE,NC,28681,910026,710024529,991002505787
1,200,EVEN,,,,,,,WALTER,ST,,,STONY POINT,NC,28678,910029,710023558,991002505788
1,500,ODD,,,,,,,WILLIAMS,DR,,,TAYLORSVILLE,NC,28681,910023,710027831,991002505789
1,500,ODD,,,,,,,WESLEY MTN.,LN,,,TAYLORSVILLE,NC,28681,910026,710024529,991002505790
1,500,EVEN,,,,,,,WESLEY MTN.,LN,,,TAYLORSVILLE,NC,28681,910026,710024529,991002505791
1,200,ODD,,,,,,,WHITE PINE,LN,,,HIDDENITE,NC,28636,910025,710027562,991002505793
1,400,EVEN,,,,,,,WESTWINDS,DR,,,HICKORY,NC,28601,910021,710026813,991002505796
1,200,ODD,,,,,,,WINDJAMMER,CT,,,TAYLORSVILLE,NC,28681,910022,710026358,991002505799
1,200,EVEN,,,,,,,WINDJAMMER,CT,,,TAYLORSVILLE,NC,28681,910022,710026358,991002505800
1,100,EVEN,,,,,,,WHITE OAKS,DR,,,TAYLORSVILLE,NC,28681,910023,710027831,991002505801
1,100,ODD,,,,,,,WHITE OAKS,DR,,,TAYLORSVILLE,NC,28681,910023,710027831,991002505802
1,100,ODD,,,,,,,WHITE FARM,LN,,,TAYLORSVILLE,NC,28681,910023,710027831,991002505803
1,100,EVEN,,,,,,,WHITE FARM,LN,,,TAYLORSVILLE,NC,28681,910023,710027831,991002505804
1,500,EVEN,,,,,,,WANDERLESS,LN,,,TAYLORSVILLE,NC,28681,910023,710027831,991002505805
1,1100,ODD,,,,,,,WARREN,RD,,,TAYLORSVILLE,NC,28681,9100213,710026626,991002505806
1,600,EVEN,,,,,,,WARREN ACRES,LN,,,TAYLORSVILLE,NC,28681,9100211,710021965,991002505807
1,900,EVEN,,,,,,,WESTWOOD,LN,,,TAYLORSVILLE,NC,28681,9100216,710024423,991002505808
1,300,EVEN,,,,,,,WHIP-O-WILL,DR,,,TAYLORSVILLE,NC,28681,910026,710024529,991002505809
1,700,ODD,,,,,,,WHITSON HILL,LN,,,TAYLORSVILLE,NC,28681,910022,710026358,991002505810
1,200,EVEN,,,,,,,WALNUT TREE,DR,,,TAYLORSVILLE,NC,28681,9100214,710023738,991002505813
1,100,ODD,,,,,,,WATERFRONT,LN,,,HICKORY,NC,28601,910021,710026813,991002505814
1,200,ODD,,,,,,,WATERSIDE,DR,,,TAYLORSVILLE,NC,28681,9100216,710024423,991002505815
1,100,ODD,,,,,,,WATTS,DR,,,TAYLORSVILLE,NC,28681,9100211,710021965,991002505816
1,400,ODD,,,,,,,WESTWINDS,DR,,,HICKORY,NC,28601,910021,710026813,991002505817
1,200,ODD,,,,,,,WEXFORD,PT,,,HICKORY,NC,28601,910021,710026813,991002505818
1,200,EVEN,,,,,,,WEXFORD,PT,,,HICKORY,NC,28601,910021,710026813,991002505819
1,400,EVEN,,,,,,,WHISPERWOOD,LN,,,TAYLORSVILLE,NC,28681,9100214,710023738,991002505820
1,200,EVEN,,,,,,,WHITE PINE,LN,,,HIDDENITE,NC,28636,910025,710027562,991002505821
1,25,ODD,,,,,,,WHITE PLAINS,RD,,,TAYLORSVILLE,NC,28681,9100212,710026289,991002505822
2,24,EVEN,,,,,,,WHITE PLAINS,RD,,,TAYLORSVILLE,NC,28681,910028,710026810,991002505823
1,200,ODD,,,,,,,WILLIAMS MHP,LN,,,TAYLORSVILLE,NC,28681,910023,710027831,991002505826
1,200,EVEN,,,,,,,WILLIAMS MHP,LN,,,TAYLORSVILLE,NC,28681,910023,710027831,991002505827
1,500,ODD,,,,,,,WILLOW POND,LN,,,HIDDENITE,NC,28636,910024,710021593,991002505829
1,500,EVEN,,,,,,,WILLOW POND,LN,,,HIDDENITE,NC,28636,910024,710021593,991002505830
1,199,ODD,,,,,,,WIMBLEDON,LN,,,TAYLORSVILLE,NC,28681,9100216,710024423,991002505831
2,198,EVEN,,,,,,,WIMBLEDON,LN,,,TAYLORSVILLE,NC,28681,9100216,710024423,991002505832
1,99,ODD,,,,,,,WINNIPEG,LN,,,TAYLORSVILLE,NC,28681,9100216,710024423,991002505833
2,98,EVEN,,,,,,,WINNIPEG,LN,,,TAYLORSVILLE,NC,28681,9100216,710024423,991002505834
1,200,ODD,,,,,,,WITTENBURG INDUSTRIAL,DR,,,TAYLORSVILLE,NC,28681,9100211,710021965,991002505835
1,200,EVEN,,,,,,,WITTENBURG INDUSTRIAL,DR,,,TAYLORSVILLE,NC,28681,9100211,710021965,991002505836
1,500,ODD,,,,,,,ZANE,LN,,,TAYLORSVILLE,NC,28681,9100214,710023738,991002505838
1,800,EVEN,,,,,,,WOODS WALK WAY,,,,TAYLORSVILLE,NC,28681,910023,710027831,991002505839
1,800,EVEN,,,,,,,ZION CHAPEL,RD,,,HIDDENITE,NC,28636,910025,710027562,991002505840
1,200,EVEN,,,,,,,WORTMAN,DR,,,HICKORY,NC,28601,910021,710026813,991002505841
1,800,ODD,,,,,,,WOODS WALK WAY,,,,TAYLORSVILLE,NC,28681,910023,710027831,991002505842
1,100,EVEN,,,,,,,YONDER VALLEY,DR,,,TAYLORSVILLE,NC,28681,910026,710024529,991002505843
1,200,ODD,,,,,,,WOODVIEW,LN,,,HIDDENITE,NC,28636,910028,710026810,991002505844
1,200,EVEN,,,,,,,WOODVIEW,LN,,,HIDDENITE,NC,28636,910028,710026810,991002505845
1,2000,EVEN,,,,,,,YORK INSTITUTE,RD,,,HIDDENITE,NC,28636,910028,710026810,991002505846
1,2000,ODD,,,,,,,YORK INSTITUTE,RD,,,HIDDENITE,NC,28636,910028,710026810,991002505848
1,300,ODD,,,,,,,WOODRING,LN,,,HICKORY,NC,28601,910022,710026358,991002505850
1,300,EVEN,,,,,,,WOODRING,LN,,,HICKORY,NC,28601,910022,710026358,991002505851
1,200,ODD,,,,,,,WORTMAN,DR,,,HICKORY,NC,28601,910021,710026813,991002505852
1,300,ODD,,,,,,,YANKEE,DR,,,HIDDENITE,NC,28636,910024,710021593,991002505853
1,300,EVEN,,,,,,,YANKEE,DR,,,HIDDENITE,NC,28636,910024,710021593,991002505854
1,100,ODD,,,,,,,YONDER VALLEY,DR,,,TAYLORSVILLE,NC,28681,910026,710024529,991002505855
1,500,EVEN,,,,,,,ZANE,LN,,,TAYLORSVILLE,NC,28681,9100214,710023738,991002505856
1,800,ODD,,,,,,,ZION CHAPEL,RD,,,HIDDENITE,NC,28636,910025,710027562,991002505857
1,500,ODD,,,,,,,HAVEN CIRCLE,,,,STONY POINT,NC,28678,910029,710023558,991002505862
1,500,EVEN,,,,,,,HAVEN CIRCLE,,,,STONY POINT,NC,28678,910029,710023558,991002505863
2,198,EVEN,,,,,,,WILLIS,RD,,,TAYLORSVILLE,NC,28681,910021,710026813,991002505864
1,199,ODD,,,,,,,WILLIS,RD,,,TAYLORSVILLE,NC,28681,910021,710026813,991002505865
1,200,ODD,,,,,,,KERLEY,RD,,,TAYLORSVILLE,NC,28681,910028,710026810,991002505866
1,200,EVEN,,,,,,,KERLEY,RD,,,TAYLORSVILLE,NC,28681,910028,710026810,991002505867
1,500,EVEN,,,,,,,LYNELL,ST,,,TAYLORSVILLE,NC,28681,9100212,710026289,991002505869
1,500,ODD,,,,,,,LYNELL,ST,,,TAYLORSVILLE,NC,28681,9100212,710026289,991002505870
849,1801,ODD,,,,,,,LIBERTY CHURCH,RD,,,HIDDENITE,NC,28636,910028,710026810,991002505872
1,900,ODD,,,,,,,BIBLE CAMP,LN,,,TAYLORSVILLE,NC,28681,9100216,710024423,991002505877
1,900,EVEN,,,,,,,BIBLE CAMP,LN,,,TAYLORSVILLE,NC,28681,9100216,710024423,991002505878
47,135,ODD,,,,,,SW,1ST AVENUE,,,,TAYLORSVILLE,NC,28681,9100211,710021395,991002505908
48,134,EVEN,,,,,,SW,1ST AVENUE,,,,TAYLORSVILLE,NC,28681,9100211,710021395,991002505909
327,397,ODD,,,,,,SW,1ST AVENUE,,,,TAYLORSVILLE,NC,28681,9100215,710025093,991002505910
338,406,EVEN,,,,,,SW,1ST AVENUE,,,,TAYLORSVILLE,NC,28681,9100215,710025093,991002505911
1,499,ODD,,,,,,,ROCKY FACE CHURCH,RD,,,TAYLORSVILLE,NC,28681,9100212,710026289,991002505970
501,1999,ODD,,,,,,,ROCKY FACE CHURCH,RD,,,TAYLORSVILLE,NC,28681,9100210,710021225,991002505971
6611,8999,ODD,,,,,,,VASHTI,RD,,,HIDDENITE,NC,28636,910024,710021593,991002505972
3051,4699,EVEN,,,,,,,ROCKY FACE CHURCH,RD,,,HIDDENITE,NC,28636,910028,710026810,991002505973
3051,4699,ODD,,,,,,,ROCKY FACE CHURCH,RD,,,HIDDENITE,NC,28636,910028,710026810,991002505974
1,499,EVEN,,,,,,,ROCKY FACE CHURCH,RD,,,TAYLORSVILLE,NC,28681,9100212,710026289,991002505975
500,1998,EVEN,,,,,,,ROCKY FACE CHURCH,RD,,,TAYLORSVILLE,NC,28681,9100212,710026289,991002505976
2,2594,EVEN,,,,,,,ALL HEALING SPRINGS,RD,,,TAYLORSVILLE,NC,28681,910023,710027831,991002505977
3600,5158,EVEN,,,,,,,OLD VASHTI,RD,,,HIDDENITE,NC,28636,910024,710021593,991002505978
6612,8998,EVEN,,,,,,,VASHTI,RD,,,HIDDENITE,NC,28636,910028,710026810,991002505979
3600,5158,ODD,,,,,,,OLD VASHTI,RD,,,HIDDENITE,NC,28636,910024,710021593,991002505980
1,3549,ODD,,,,,,,OLD VASHTI,RD,,,TAYLORSVILLE,NC,28681,9100210,710021225,991002505981
2,3550,EVEN,,,,,,,OLD VASHTI,RD,,,TAYLORSVILLE,NC,28681,910028,710026810,991002505982
